,customer_state,product_id,product_category_name,product_name_lenght,product_description_lenght,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_state,payment_type,payment_sequential,payment_installments,installments_price,price,freight_value,payment_value,default
38829,RJ,e53e557d5a159f5aa2c5e995dfdf244b,informatica_acessorios,33.0,256.0,180.0,17.0,10.0,13.0,PR,credit_card,1,5,42.6,77.9,4.35,212.83,1
61450,SP,a12c9204f6f9e90ad1d8ba5571fbfed2,informatica_acessorios,31.0,614.0,600.0,19.0,13.0,20.0,SP,credit_card,1,1,77.0,29.99,8.72,77.42,1
15612,PA,4ae634441e444ca4bc85903cafe98d73,telefonia,54.0,285.0,275.0,18.0,4.0,12.0,SP,credit_card,1,2,29.5,11.99,17.63,59.24,1
19620,SP,cff277cb1dc167f45eb05eccefbe4b04,informatica_acessorios,52.0,365.0,200.0,20.0,12.0,12.0,PR,credit_card,1,1,207.0,89.9,13.71,207.22,1
70577,SP,9dfb2984ab775b6175202b9e9e678641,utilidades_domesticas,41.0,859.0,750.0,16.0,16.0,16.0,SP,credit_card,1,1,115.0,50.0,7.39,114.78,1
105603,SP,0d9374142ba86a7c22357ea192bcfde6,utilidades_domesticas,60.0,1126.0,1275.0,27.0,26.0,27.0,MG,credit_card,1,1,296.0,58.9,15.17,296.28,1
105979,SP,310794f4911fb5f5f2add5e9ad72b21f,moveis_decoracao,57.0,215.0,1200.0,25.0,17.0,25.0,MG,boleto,1,1,183.0,71.0,20.58,183.16,1
47229,PR,65bb78cf0bbc3ca6406f30e6793736f9,moveis_decoracao,56.0,296.0,2000.0,100.0,7.0,12.0,SP,credit_card,1,10,40.7,39.9,19.24,406.92,1
96421,RS,a530b23a71594d0d986a30359e207762,moveis_decoracao,49.0,600.0,1400.0,65.0,12.0,12.0,PR,credit_card,1,3,50.66666666666666,59.9,16.18,152.16,1
15016,SP,c6f46351ae5ae5a6d75ab14996584ce1,moveis_decoracao,56.0,2434.0,400.0,69.0,11.0,11.0,PR,boleto,1,1,189.0,49.0,14.1,189.3,1
53456,SP,cec09725da5ed01471d9a505e7389d37,esporte_lazer,52.0,1197.0,2500.0,20.0,11.0,11.0,SP,boleto,1,1,172.0,69.9,16.12,172.04,1
15764,SP,50b3e51a19f3784534cbaf9c275dfea5,telefonia,36.0,218.0,100.0,20.0,5.0,12.0,SP,credit_card,1,6,10.833333333333334,33.99,10.56,65.22,1
96362,BA,42bf9ee410b1247f0223626107834b87,esporte_lazer,46.0,1846.0,1350.0,20.0,30.0,20.0,SP,credit_card,1,10,70.8,169.99,19.43,707.68,1
29174,PR,e7593e3c84b3302e1531a715f1ded8b2,moveis_decoracao,46.0,458.0,750.0,30.0,30.0,30.0,SP,credit_card,1,5,20.2,49.0,33.1,101.27,1
1601,PE,7c1bd920dbdf22470b68bde975dd3ccf,beleza_saude,59.0,492.0,200.0,22.0,10.0,18.0,SP,credit_card,1,8,20.0,58.99,20.81,159.6,1
41031,SP,f0af7ec9760e53f21277444f32ee3308,moveis_decoracao,59.0,205.0,1300.0,40.0,10.0,34.0,SP,credit_card,1,1,453.0,99.9,13.28,452.72,1
96737,MG,5994a2fdff4b0f9ca4376c4226adb442,utilidades_domesticas,42.0,464.0,8300.0,102.0,14.0,34.0,RS,credit_card,1,4,79.75,129.97,29.43,318.8,1
20504,ES,494509de79a69ffbc694af3e4b1bd929,pet_shop,49.0,895.0,300.0,20.0,25.0,20.0,SP,credit_card,1,5,29.4,33.99,15.1,147.27,1
109252,SP,991d9793febfe022d5db970595a99008,esporte_lazer,26.0,383.0,100.0,20.0,15.0,12.0,SP,voucher,6,1,15.0,29.0,7.94,15.48,1
26461,RJ,593236d0ff46b4299b4787fb8d43f7f0,industria_comercio_e_negocios,44.0,1396.0,7225.0,16.0,103.0,25.0,SP,boleto,1,1,239.0,69.0,50.28,238.56,1
49849,SP,9ecadb84c81da840dbf3564378b586e9,moveis_decoracao,41.0,789.0,950.0,20.0,35.0,20.0,SP,credit_card,1,1,2.0,38.4,12.69,2.18,1
112900,SP,acdf5c2a687407b37b00081300de0bdc,construcao_ferramentas_construcao,43.0,379.0,200.0,19.0,19.0,19.0,SP,boleto,1,1,65.0,12.9,8.72,64.86,1
51003,MG,aa53b7499856e6df13008f34100cc336,moveis_decoracao,53.0,629.0,1800.0,30.0,35.0,30.0,SP,credit_card,1,2,98.0,75.0,23.11,196.22,1
109763,RS,8c955afdb3e69c856507b4a7c0085ee3,beleza_saude,44.0,544.0,200.0,24.0,24.0,16.0,RS,boleto,1,1,159.0,39.6,13.37,158.91,1
104630,MG,6d3d8ade6b793a08b041b6bc653c08ca,moveis_decoracao,53.0,502.0,650.0,25.0,25.0,25.0,SP,credit_card,1,3,62.0,39.0,22.93,185.79,1
77863,SP,fbce4c4cb307679d89a3bf3d3bb353b9,cama_mesa_banho,53.0,597.0,6550.0,30.0,30.0,30.0,SC,credit_card,1,3,122.66666666666669,149.0,19.8,368.04,1
74683,SP,bb50f2e236e5eea0100680137654686c,beleza_saude,60.0,2644.0,400.0,34.0,4.0,22.0,SP,credit_card,1,6,283.6666666666667,330.0,10.47,1702.35,1
105333,RJ,f2610c932aaabc3eb24c3512b498a838,ferramentas_jardim,41.0,1099.0,1200.0,16.0,6.0,11.0,SP,credit_card,1,2,66.5,49.99,16.6,133.18,1
21460,RS,4fb3e6ce442ce9c621ea9509e47ac951,esporte_lazer,40.0,1023.0,1136.0,26.0,29.0,21.0,PR,boleto,1,1,369.0,105.0,17.98,368.94,1
15170,RS,3ece1fcd5a64459a4e24143920178f42,moveis_decoracao,59.0,2432.0,400.0,69.0,11.0,11.0,PR,credit_card,1,4,48.0,49.0,15.1,192.3,1
75500,MG,eb7151059126a851a89a9463dfac7feb,moveis_escritorio,56.0,674.0,12450.0,62.0,16.0,49.0,SP,boleto,1,1,674.0,229.99,107.12,674.22,1
102704,SP,003c0b8f6580c850bd2e32044d2ac307,moveis_cozinha_area_de_servico_jantar_e_jardim,55.0,705.0,21100.0,100.0,20.0,60.0,SP,credit_card,1,8,123.0,449.0,43.1,984.2,1
57749,GO,32e18e89237933ebdaaebd78a27e7fa1,utilidades_domesticas,48.0,464.0,1400.0,26.0,41.0,26.0,SP,boleto,1,1,541.0,26.18,22.98,540.76,1
108676,AM,afdb06ebeca917512783bcbaa8ed28c0,automotivo,56.0,568.0,1800.0,52.0,5.0,52.0,SP,credit_card,1,2,244.0,135.0,27.72,488.16,1
110967,SP,0294e314a033317e28ecc40aee9025e8,pet_shop,58.0,922.0,400.0,35.0,15.0,25.0,SP,credit_card,1,1,107.0,6.5,7.65,106.69,1
50222,CE,a19b6951c75da43aad691622dd2f6abe,moveis_decoracao,44.0,789.0,650.0,20.0,35.0,20.0,SP,boleto,1,1,236.0,35.0,43.51,235.53,1
78048,ES,9d81eaca13286647efa7a4dffc25aa56,cama_mesa_banho,58.0,834.0,300.0,16.0,10.0,16.0,SP,credit_card,1,10,10.8,38.9,15.1,108.0,1
49947,SP,b532349fe46b38fbc7bb3914c1bdae07,moveis_decoracao,49.0,829.0,850.0,20.0,25.0,20.0,SP,credit_card,1,3,47.66666666666666,38.4,9.34,143.22,1
80874,SP,acebea1efbaa063642166633d247aec7,moveis_decoracao,56.0,1455.0,400.0,16.0,2.0,11.0,SP,credit_card,1,10,22.8,18.04,8.54,227.63,1
28183,PE,db12039c7ff4e850d48e0312fa9b3473,cool_stuff,23.0,652.0,575.0,26.0,20.0,32.0,RJ,credit_card,1,10,33.7,50.0,34.15,336.6,1
38739,SP,f56e93f8bec270456dd5ec3272bd42f3,moveis_decoracao,63.0,1700.0,700.0,60.0,11.0,20.0,SP,credit_card,1,5,57.4,59.0,12.75,287.0,1
104283,MG,16ce899c7af0c99f46948734a0d00f0f,papelaria,49.0,326.0,1000.0,18.0,17.0,25.0,SP,boleto,1,1,388.0,79.61,17.3,387.64,1
105859,MG,aeb767ca82c5a6cca8bbac33c4e21579,construcao_ferramentas_construcao,31.0,1505.0,1425.0,35.0,13.0,20.0,SP,credit_card,1,8,40.125,34.0,19.43,320.58,1
111895,SP,f6863b4410e703a4182444a4ede2e7c2,esporte_lazer,55.0,282.0,1800.0,22.0,12.0,12.0,SP,boleto,1,1,144.0,59.45,12.48,143.86,1
70719,TO,891fb188da14116c09b14fcff8fb1a03,utilidades_domesticas,26.0,524.0,200.0,16.0,11.0,11.0,SP,credit_card,1,10,13.0,24.0,19.08,130.03,1
69071,SP,94ecc3aaf1c1a63135ba686ac00264c0,fashion_roupa_masculina,43.0,1189.0,850.0,28.0,22.0,33.0,SC,credit_card,1,3,138.0,209.9,24.75,414.45,1
62360,SP,e0cf79767c5b016251fe139915c59a26,beleza_saude,55.0,388.0,250.0,16.0,5.0,15.0,SP,credit_card,1,5,15.0,29.9,7.71,75.22,1
109293,SP,d0825229639d1afa9bd533314e27d7c8,moveis_decoracao,63.0,1952.0,21700.0,42.0,42.0,42.0,SP,boleto,1,1,1041.0,299.0,47.84,1040.52,1
320,SP,2d00c3b37b984686777190e2e6e0a7b6,informatica_acessorios,29.0,1140.0,300.0,16.0,16.0,16.0,SP,credit_card,1,9,45.333333333333336,89.9,12.13,408.12,1
45599,SP,c69ee3d090e5c25f7e8633b164fc001b,automotivo,59.0,549.0,3566.0,63.0,9.0,63.0,SP,credit_card,1,1,191.0,90.0,14.19,191.26,1
74187,MG,812f428f6757ab16c46cffc68f2e90c5,moveis_decoracao,53.0,1991.0,600.0,60.0,7.0,14.0,SP,credit_card,1,10,49.7,59.8,23.0,496.8,1
40428,TO,a62e25e09e05e6faf31d90c6ec1aa3d1,relogios_presentes,58.0,3006.0,1000.0,53.0,8.0,18.0,RJ,credit_card,1,3,127.33333333333331,108.0,19.3,381.9,1
66647,RJ,c0abb5707b6d57b4e7d9797222a77fc8,beleza_saude,60.0,850.0,417.0,25.0,7.0,22.0,SP,credit_card,1,10,18.7,74.9,18.62,187.04,1
68711,MG,07b90e3c7e287977b2e8cd54a98ddb89,ferramentas_jardim,45.0,821.0,500.0,20.0,20.0,20.0,SP,credit_card,1,1,56.0,13.0,15.1,56.2,1
52192,MG,c43b672f48eaccbecc94cdf6b4f53485,beleza_saude,32.0,386.0,150.0,20.0,10.0,15.0,RJ,credit_card,1,8,28.25,97.65,15.43,226.16,1
41892,SP,c6336fa91fbd87c359e44f5dca5a90ed,esporte_lazer,39.0,772.0,150.0,16.0,16.0,11.0,SP,boleto,1,1,97.0,39.9,8.72,97.24,1
61808,CE,347492a8e06a539c0861eea7e527fdaf,casa_construcao,49.0,1194.0,550.0,19.0,19.0,16.0,SP,credit_card,1,1,823.0,241.0,9.15,822.9,1
10236,RS,b73f6899a58fe7a37e55149e9a11c717,moveis_escritorio,19.0,917.0,10500.0,53.0,73.0,18.0,SP,credit_card,1,6,60.5,69.98,36.78,362.93,1
110950,SP,0d944ade388f4db684ab7578aadcc0ad,fashion_bolsas_e_acessorios,53.0,1488.0,150.0,25.0,8.0,18.0,SP,credit_card,1,10,39.4,189.0,8.19,394.38,1
5033,SP,368c6c730842d78016ad823897a372db,ferramentas_jardim,57.0,366.0,1650.0,30.0,22.0,30.0,SP,credit_card,1,5,29.0,59.0,13.43,144.86,1
105600,RS,0d9374142ba86a7c22357ea192bcfde6,utilidades_domesticas,60.0,1126.0,1275.0,27.0,26.0,27.0,MG,boleto,1,1,173.0,63.9,22.73,173.26,1
16775,TO,6cbe4bd19efc4606eb2a9448a47e232e,consoles_games,53.0,273.0,300.0,30.0,20.0,20.0,SP,credit_card,1,3,50.66666666666666,38.9,37.04,151.88,1
111498,PR,dc74094d7435febe5e0d6a59354f2a52,beleza_saude,58.0,550.0,200.0,16.0,2.0,11.0,SP,boleto,1,1,172.0,38.99,18.37,172.08,1
69469,SP,aca66d896a36f009a83d865e61832831,market_place,23.0,751.0,550.0,33.0,2.0,33.0,SP,credit_card,1,10,21.3,29.9,12.69,212.95,1
67251,SP,4d0b5865d84734aeee18cb62a506f515,moveis_decoracao,57.0,3571.0,600.0,17.0,17.0,60.0,SP,credit_card,1,4,79.5,49.9,13.71,318.05,1
68320,MG,1a300f482e35d7eac74b229be067aefd,informatica_acessorios,54.0,333.0,125.0,18.0,7.0,15.0,SP,credit_card,1,1,105.0,19.99,15.1,105.27,1
52969,SP,437c05a395e9e47f9762e677a7068ce7,beleza_saude,40.0,409.0,1110.0,19.0,11.0,18.0,SP,boleto,1,1,108.0,46.33,7.78,108.22,1
102373,AC,42fffc68ff7e8176f11baaf4a4227557,beleza_saude,35.0,1553.0,1600.0,20.0,20.0,20.0,MS,credit_card,1,5,82.6,184.9,21.41,412.62,1
95443,RS,be7bcd2421313e6b35f03717b13f5ff3,beleza_saude,56.0,739.0,1600.0,18.0,34.0,27.0,SP,credit_card,1,4,74.0,129.9,18.16,296.12,1
109809,SP,cfd43c5e600d45ac029357406b05dd82,climatizacao,46.0,317.0,5333.0,38.0,38.0,27.0,PR,boleto,1,1,338.0,149.9,19.33,338.46,1
41249,RJ,c857b96593773e940454e76efa8eabb3,moveis_decoracao,55.0,133.0,700.0,35.0,4.0,30.0,SP,credit_card,1,6,44.0,51.92,25.78,264.09,1
3900,PE,e101ca6287658a6104e804774d56b871,casa_conforto,55.0,349.0,1500.0,45.0,15.0,35.0,SP,credit_card,1,10,31.8,76.9,28.93,317.51,1
22518,RJ,aca2eb7d00ea1a7b8ebd4e68314663af,moveis_decoracao,44.0,903.0,2600.0,50.0,10.0,30.0,SP,boleto,1,1,180.0,69.9,19.98,179.76,1
3534,RJ,777d2e438a1b645f3aec9bd57e92672c,cama_mesa_banho,58.0,689.0,950.0,45.0,15.0,35.0,SP,credit_card,1,5,11.6,69.9,15.7,58.02,1
62735,SP,6abd84909e8ed79ef808c16f90b91093,beleza_saude,56.0,389.0,250.0,16.0,5.0,15.0,SP,credit_card,1,8,27.5,29.9,16.35,219.57,1
5297,RJ,368c6c730842d78016ad823897a372db,ferramentas_jardim,57.0,366.0,1650.0,30.0,22.0,30.0,SP,credit_card,1,5,63.6,49.0,18.37,317.78,1
20608,SP,99b89f140f651db441848081814dd1a1,informatica_acessorios,32.0,296.0,1000.0,24.0,25.0,21.0,PR,credit_card,1,3,202.0,195.9,6.0,605.7,1
113066,SP,c0a0b5aa4507363e601eb90082c9c008,bebidas,31.0,895.0,1700.0,25.0,25.0,25.0,SP,credit_card,1,2,62.0,19.3,11.73,124.12,1
19826,SC,bb90206fa281c20f0b4c42a2393b54dd,informatica_acessorios,39.0,72.0,875.0,35.0,14.0,14.0,PR,credit_card,1,10,42.6,195.9,17.13,426.06,1
34237,SP,e8c6039a25765995ac7c1ec2cbef5765,relogios_presentes,58.0,364.0,250.0,40.0,10.0,25.0,SP,boleto,1,1,88.0,29.9,13.91,87.62,1
53051,MG,437c05a395e9e47f9762e677a7068ce7,beleza_saude,40.0,409.0,1110.0,19.0,11.0,18.0,SP,credit_card,1,2,66.0,47.65,18.23,131.76,1
50216,SP,ef66e63137bdd1b2e44aa968646fc1e3,moveis_decoracao,41.0,789.0,750.0,20.0,35.0,20.0,SP,credit_card,1,9,10.0,35.0,10.13,90.26,1
65377,RJ,07a2b4290dce4edc619005d1a6348439,fashion_bolsas_e_acessorios,57.0,457.0,500.0,16.0,5.0,30.0,SP,credit_card,1,1,238.0,59.99,19.39,238.14,1
41898,PR,c6336fa91fbd87c359e44f5dca5a90ed,esporte_lazer,39.0,772.0,150.0,16.0,16.0,11.0,SP,credit_card,1,4,61.25,45.9,15.23,244.52,1
99209,RJ,62bfda7b1a58cc9a485cb563b99ea48f,esporte_lazer,57.0,586.0,100.0,24.0,5.0,16.0,RJ,credit_card,1,7,53.85714285714285,149.0,14.43,376.85,1
8076,SP,eb3ba92585bfe259a9af683fdd9b7bf4,esporte_lazer,51.0,515.0,400.0,32.0,4.0,45.0,SC,credit_card,1,1,100.0,15.0,18.23,99.69,1
73632,MG,668c66401c7341a09fbde2bcf15c1d55,sinalizacao_e_seguranca,60.0,331.0,11100.0,100.0,73.0,13.0,SP,boleto,1,1,337.0,65.0,103.62,337.24,1
67470,RJ,fb2f2ec90b4ee90ad257bbf89d01247e,cama_mesa_banho,44.0,629.0,850.0,16.0,10.0,16.0,SP,credit_card,1,3,48.66666666666666,39.99,33.08,146.3,1
24750,SP,a237de12bdf0bfe4fe220bae65a89731,moveis_decoracao,57.0,954.0,1250.0,60.0,12.0,12.0,SP,credit_card,1,2,59.5,45.91,13.37,118.56,1
100095,SP,f070820a71924fefc3de24e91434e8bb,construcao_ferramentas_jardim,54.0,1439.0,25750.0,30.0,30.0,30.0,SP,credit_card,1,8,49.875,129.89,69.77,399.32,1
74138,SP,fdff6fbfaeefd11afe77be6f416e9c4e,utilidades_domesticas,50.0,1273.0,500.0,16.0,26.0,11.0,SP,credit_card,1,9,10.11111111111111,5.9,9.34,91.44,1
97670,SE,55979acc6e2155188d3a43d8afb0c7aa,ferramentas_jardim,33.0,3557.0,300.0,23.0,22.0,17.0,SP,boleto,1,1,403.0,66.38,34.26,402.56,1
81204,RJ,ed00a8453145186b3f071f1e3edef33d,construcao_ferramentas_construcao,57.0,352.0,225.0,16.0,3.0,13.0,RJ,credit_card,1,10,19.0,38.9,2.17,189.86,1
23741,CE,588ea3decc0d8e1d19ce6160c5b0da1b,utilidades_domesticas,60.0,1632.0,1350.0,43.0,18.0,18.0,SP,credit_card,1,6,198.5,169.0,29.58,1191.48,1
5242,MG,368c6c730842d78016ad823897a372db,ferramentas_jardim,57.0,366.0,1650.0,30.0,22.0,30.0,SP,credit_card,1,2,67.5,49.9,17.6,135.0,1
13751,SP,034abfb9b758233fd393bd361d4ec599,moveis_decoracao,63.0,259.0,900.0,40.0,3.0,40.0,SP,credit_card,1,4,55.0,23.9,12.69,219.54,1
33755,PA,6c712952b8ef62f8d06a0314917400c8,beleza_saude,39.0,608.0,1200.0,21.0,13.0,19.0,RJ,credit_card,1,2,101.0,79.9,21.3,202.39,1
74054,SP,cbb19a48b2e1af46505ef400e9245c48,utilidades_domesticas,43.0,787.0,550.0,16.0,23.0,11.0,SP,credit_card,1,1,138.0,19.9,7.78,138.4,1
42039,MG,362b773250263786dd58670d2df42c3b,esporte_lazer,51.0,2526.0,200.0,16.0,16.0,11.0,SP,boleto,1,1,192.0,49.9,14.1,192.0,1
90926,SP,85df978207ed4024ea16570dbb64fd6e,cool_stuff,33.0,385.0,100.0,20.0,6.0,15.0,SP,credit_card,1,2,55.0,24.0,7.67,110.37,1
6256,SP,b0961721fd839e9982420e807758a2a6,ferramentas_jardim,59.0,341.0,1850.0,37.0,22.0,40.0,SP,credit_card,1,5,29.4,59.9,13.44,146.68,1
77088,RJ,d689618825d1a2151d263f5969380e0f,cama_mesa_banho,36.0,441.0,250.0,16.0,12.0,11.0,SP,credit_card,1,1,62.0,16.9,2.91,61.99,1
75547,SP,802c5db7d7c05d87d41f83f6b0f19e34,beleza_saude,29.0,755.0,1350.0,25.0,25.0,20.0,SP,credit_card,1,2,54.0,24.9,11.17,108.21,1
8103,MG,553e0e7590d3116a072507a3635d2877,cama_mesa_banho,38.0,735.0,800.0,20.0,20.0,20.0,SP,credit_card,1,10,14.0,45.9,69.81,140.01,1
22210,RJ,2343570575e2990224008969445d7402,relogios_presentes,60.0,515.0,100.0,16.0,3.0,11.0,SP,credit_card,1,5,21.2,19.99,15.23,105.66,1
6438,SP,0bcc3eeca39e1064258aa1e932269894,ferramentas_jardim,57.0,339.0,1800.0,37.0,22.0,40.0,SP,boleto,1,1,220.0,59.9,13.44,220.02,1
103957,SP,e5d51a994a31fdaf8d7ec087d31a9576,beleza_saude,44.0,610.0,600.0,26.0,6.0,18.0,SP,boleto,1,1,55.0,19.9,7.78,55.36,1
15065,RS,9db9830301cd6574ca3010be60756f64,moveis_decoracao,58.0,2132.0,3000.0,69.0,11.0,11.0,PR,credit_card,1,10,12.7,49.0,14.52,127.04,1
82828,GO,0e1fa2aadc04afbf8fb30200aeba06a2,utilidades_domesticas,54.0,2050.0,2000.0,100.0,28.0,20.0,MG,credit_card,1,10,162.0,129.0,50.97,1619.73,1
112986,GO,37eb69aca8718e843d897aa7b82f462d,ferramentas_jardim,43.0,369.0,600.0,38.0,16.0,25.0,SC,credit_card,1,10,78.3,51.0,1.2,783.0,1
3504,PR,777d2e438a1b645f3aec9bd57e92672c,cama_mesa_banho,58.0,689.0,950.0,45.0,15.0,35.0,SP,credit_card,1,10,18.6,69.9,23.07,185.94,1
11020,RJ,0554911df28fda9fd668ce5ba5949695,moveis_escritorio,46.0,1058.0,5200.0,45.0,54.0,15.0,SP,voucher,18,1,11.0,79.99,22.88,11.12,1
107960,SC,c3b01b2e86b6fef991c30e470d191d44,esporte_lazer,24.0,171.0,6600.0,23.0,4.0,23.0,MG,boleto,1,1,78.0,21.35,17.78,78.26,1
27178,SP,ba80c9f47a84d1e08465f72e22930c83,pet_shop,41.0,901.0,150.0,19.0,10.0,15.0,RJ,credit_card,1,2,203.5,119.99,15.72,407.13,1
51061,SP,6a23ae3187f1dac41b7210a8c7739d6b,moveis_decoracao,52.0,832.0,750.0,20.0,35.0,20.0,SP,credit_card,1,3,32.666666666666664,35.0,13.83,97.66,1
103333,MG,002af88741ba70c7b5cf4e4a0ad7ef85,cool_stuff,44.0,629.0,600.0,40.0,30.0,40.0,SP,boleto,1,1,331.0,39.0,16.11,330.66,1
86004,RS,a6b56b20f93907299eef6ea711338269,pet_shop,52.0,1699.0,10150.0,50.0,5.0,45.0,SP,credit_card,1,6,56.0,144.9,23.3,336.4,1
85419,SP,63c6e184ddfd2f0879921b9455b21067,informatica_acessorios,55.0,184.0,400.0,16.0,5.0,11.0,SP,credit_card,1,1,465.0,79.99,13.0,464.95,1
112552,GO,829e27d905ccac1f24f6dd5c5898de89,utilidades_domesticas,48.0,659.0,3000.0,45.0,13.0,25.0,SC,credit_card,1,1,375.0,129.9,57.68,375.16,1
78173,MG,98475d9717984fc80373a380bbfb0d81,cama_mesa_banho,52.0,832.0,2050.0,16.0,10.0,16.0,SP,credit_card,1,10,76.3,237.99,16.42,763.23,1
105678,PR,25f81026d0b5452fcb9dcf95a155c093,cool_stuff,32.0,304.0,450.0,35.0,5.0,25.0,SC,boleto,1,1,61.0,16.9,13.5,60.8,1
3046,GO,99a4788cb24856965c36a24e339b6058,cama_mesa_banho,54.0,245.0,1383.0,50.0,10.0,40.0,SP,credit_card,1,10,21.9,89.9,19.5,218.8,1
46136,RJ,7b44e5ea770ef06810f5df89006cc8b2,eletronicos,57.0,989.0,4100.0,20.0,15.0,13.0,SP,credit_card,1,2,128.0,95.9,32.0,255.8,1
57030,SP,2fd91ba79b5f4f8342b67bd79cb54b3f,brinquedos,58.0,761.0,450.0,38.0,12.0,20.0,SP,boleto,1,1,177.0,34.99,9.34,177.32,1
5186,RJ,368c6c730842d78016ad823897a372db,ferramentas_jardim,57.0,366.0,1650.0,30.0,22.0,30.0,SP,credit_card,1,10,31.6,49.9,18.62,315.63,1
23613,RS,31a89a7044c5b133cf646404a4e86022,utilidades_domesticas,55.0,1231.0,2200.0,54.0,25.0,25.0,SP,credit_card,1,8,125.75,150.0,17.64,1005.84,1
10321,MG,a5647c44af977b148e0a3a4751a09e2e,moveis_escritorio,48.0,1066.0,12160.0,56.0,51.0,28.0,SP,boleto,1,1,707.0,189.94,45.79,707.19,1
103579,SP,e5897f494af72d083f3899808f341659,cama_mesa_banho,51.0,275.0,1100.0,41.0,13.0,13.0,RJ,credit_card,1,1,450.0,68.5,9.75,449.99,1
65428,SP,00250175f79f584c14ab5cecd80553cd,utilidades_domesticas,53.0,631.0,750.0,30.0,5.0,35.0,SP,boleto,1,1,446.0,79.99,9.12,445.55,1
45787,PR,a8624848cc85066425b656121d3da966,pet_shop,57.0,159.0,300.0,16.0,16.0,16.0,SP,boleto,1,1,252.0,14.0,8.88,251.54,1
54577,SP,1ed4a7921293b8e5e028f0dd4cc166a6,moveis_decoracao,25.0,527.0,545.0,17.0,13.0,17.0,SP,credit_card,1,2,50.0,40.9,8.88,99.56,1
69665,SC,f7fa667a6b61aa22c87162434b71587b,cool_stuff,39.0,783.0,600.0,60.0,16.0,20.0,SP,credit_card,1,1,322.0,90.9,16.4,321.9,1
39817,MT,e251ebd2858be1aa7d9b2087a6992580,ferramentas_jardim,34.0,511.0,8875.0,40.0,14.0,43.0,ES,boleto,1,1,242.0,99.9,21.15,242.1,1
13756,RJ,5a514ce9444538bed304a0607a853c09,moveis_decoracao,38.0,243.0,600.0,30.0,10.0,12.0,SP,credit_card,1,1,54.0,12.9,14.1,54.0,1
57779,RS,623ca22610ff4563843c9568e1f9c870,utilidades_domesticas,45.0,711.0,9700.0,25.0,60.0,25.0,SP,boleto,1,1,102.0,34.2,16.6,101.6,1
4098,RJ,5bfc7506459ae2a7b4b573fe557a58e1,cama_mesa_banho,57.0,535.0,800.0,45.0,15.0,35.0,SP,credit_card,1,3,60.66666666666666,69.9,8.28,182.17,1
17032,SP,60e47589d616c8d62f908800260e102c,ferramentas_jardim,44.0,153.0,3900.0,31.0,6.0,29.0,SP,credit_card,1,1,271.0,59.0,8.78,271.12,1
65850,SP,42a2c92a0979a949ca4ea89ec5c7b934,utilidades_domesticas,41.0,799.0,7000.0,26.0,47.0,27.0,SP,boleto,1,1,154.0,59.9,17.13,154.06,1
111609,SP,cf492edce9b45b948fae7ca5cfb4c24c,climatizacao,53.0,1191.0,200.0,20.0,11.0,11.0,SP,credit_card,1,4,53.5,99.0,7.95,213.9,1
25000,SP,78efe838c04bbc568be034082200ac20,moveis_decoracao,57.0,272.0,2500.0,40.0,10.0,30.0,PR,credit_card,1,5,50.6,99.9,26.78,253.36,1
65759,SP,1a57051039dca27521c83e2212042176,fashion_calcados,40.0,303.0,500.0,29.0,7.0,16.0,PR,credit_card,1,1,102.0,35.9,15.1,102.0,1
32923,SP,c589625c8ccc7bfd2e8f1fb041e24c4a,beleza_saude,60.0,919.0,150.0,22.0,3.0,15.0,SP,debit_card,1,1,237.0,110.32,8.03,236.7,1
50293,SP,ef66e63137bdd1b2e44aa968646fc1e3,moveis_decoracao,41.0,789.0,750.0,20.0,35.0,20.0,SP,credit_card,2,4,92.5,35.0,0.03,369.65,1
62267,SP,e0cf79767c5b016251fe139915c59a26,beleza_saude,55.0,388.0,250.0,16.0,5.0,15.0,SP,credit_card,1,1,72.0,29.9,11.46,71.99,1
64559,MG,efce3fae189352dae985bc199c030d93,cama_mesa_banho,51.0,326.0,7550.0,60.0,12.0,40.0,SP,credit_card,1,10,30.3,93.0,7.97,302.9,1
105056,SP,827c4a77226a3e7ef259d61eaa775df9,moveis_decoracao,54.0,439.0,1300.0,30.0,25.0,25.0,SP,credit_card,1,5,62.8,39.9,12.48,314.28,1
84434,RJ,9ed0c78e13f71131885275746cc69687,utilidades_domesticas,59.0,1201.0,14550.0,43.0,62.0,41.0,SP,boleto,1,1,303.0,73.99,77.54,303.06,1
8973,GO,dab2413ead0edda9967edbc9bda2a64e,telefonia,57.0,680.0,250.0,17.0,7.0,13.0,SP,credit_card,1,7,13.142857142857142,29.99,18.3,91.57,1
59097,SP,d2085f7e0f9533605386960fc7e987ec,ferramentas_jardim,40.0,207.0,150.0,16.0,2.0,11.0,MG,credit_card,1,6,32.166666666666664,13.99,18.23,193.32,1
56673,RJ,44291e25afe160dfe5f844da1b0f8b15,perfumaria,54.0,964.0,50.0,16.0,5.0,11.0,SP,boleto,1,1,88.0,13.99,15.23,87.66,1
10164,MG,1bfb290d7273a442c874dbe74b4abae6,moveis_escritorio,19.0,883.0,10075.0,55.0,64.0,26.0,SP,credit_card,1,6,31.666666666666668,69.99,25.11,190.2,1
